/* DATA DESCRIPTION:
Citation:	Lei, Ruibo; Cheng, Bin; Zuo, Guangyu; Hoppmann, Mario (2022): Auxiliary data from SIMBA-type sea ice mass balance buoy 2019T47 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.940382, 
	In: Lei, R et al. (2022): Temperature and heating induced temperature difference measurements from SIMBA-type sea ice mass balance buoy 2019T47, deployed during MOSAiC 2019/20 [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.940387
Abstract:	Geographic position.
Keyword(s):	Arctic Ocean; Heating rise; MOSAiC-ICE; Sea ice mass balance; SIMBA; Temperature
Project(s):	Integrated Arctic observation system (INTAROS) (URI: https://doi.org/10.3030/727890)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://mosaic-expedition.org/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
	Horizon 2020 (H2020) (URI: https://ec.europa.eu/programmes/horizon2020/), grant/award no. 727890: Integrated Arctic observation system (INTAROS) (URI: doi:10.3030/727890)
	National Key Research and Development Program of China, grant/award no. 2018YFA0605903
	National Natural Science Foundation of China (NSFC) (URI: https://www.nsfc.gov.cn/english/site_1/index.html), grant/award no. 41722605
	National Natural Science Foundation of China (NSFC) (URI: https://www.nsfc.gov.cn/english/site_1/index.html), grant/award no. 41976219
Coverage:	MEDIAN LATITUDE: 84.946196 * MEDIAN LONGITUDE: 57.519734 * SOUTH-BOUND LATITUDE: 79.295693 * WEST-BOUND LONGITUDE: -1.653960 * NORTH-BOUND LATITUDE: 88.507026 * EAST-BOUND LONGITUDE: 133.223800
	DATE/TIME START: 2019-10-13T04:35:00 * DATE/TIME END: 2020-07-27T19:02:00
Event(s):	AF-MOSAiC-1_182 (PS122/1_1-285; 2019T47; FMI04-06) * LATITUDE START: 84.893320 * LONGITUDE START: 133.225960 * LATITUDE END: 73.642360 * LONGITUDE END: -17.304090 * DATE/TIME START: 2019-10-13T04:35:00 * DATE/TIME END: 2020-10-04T21:22:59 * Sensor URI: https://sensor.awi.de/?urn=buoy:2019t47 * LOCATION: Arctic Ocean * CAMPAIGN: AF-MOSAiC-1 (MOSAiC20192020, AF122/1) (URI: https://doi.org/10.2312/BzPM_0744_2020) * BASIS: Akademik Fedorov * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/) * COMMENT: __Old Labels: PS122/1_1-285, total failure: 2020-10-04
Comment:	The data set has been processed and contains quality flags for different kinds for erroneous data. Flag values are the sum of individual error codes. The value of 0 refers to no error. Quality flag, position: The geographic position is flagged +1 if the drift velocity, as derived from the GPS longitude and latitude, exceeds a threshold of 10 deg latitude or 50 deg longitude per time step; +2 if the position exceeds extreme values, such as longitude > 360 deg; +4 if the position is exactly 0.0.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	LATITUDE (Latitude) * GEOCODE * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	LONGITUDE (Longitude) * GEOCODE * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Quality flag, position (QF pos) * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels) * Processing Level: PANGAEA data processing level 2 (URI: https://wiki.pangaea.de/wiki/Processing_levels#PANGAEA_data_processing_level_2)
Size:	3282 data points
*/
Date/Time	Latitude	Longitude	QF pos
2019-11-17T15:58	86.001266	119.944626	0
2019-11-17T18:03	85.983213	119.818093	0
2019-11-17T19:58	85.964093	119.676226	0
2019-11-17T21:58	85.942426	119.502053	0
2019-11-17T23:59	85.920440	119.262626	0
2019-11-18T01:58	85.902853	119.008893	0
2019-11-18T03:58	85.889160	118.793746	0
2019-11-18T05:59	85.876533	118.636453	0
2019-11-18T07:58	85.864480	118.546960	0
2019-11-18T09:58	85.852226	118.459973	0
2019-11-18T11:59	85.840786	118.351560	0
2019-11-18T13:58	85.834346	118.237040	0
2019-11-18T15:58	85.831960	118.167533	0
2019-11-18T18:03	85.830480	118.191066	0
2019-11-18T19:58	85.828093	118.279373	0
2019-11-18T21:58	85.825720	118.352120	0
2019-11-18T23:59	85.823826	118.359800	0
2019-11-19T01:58	85.824466	118.329600	0
2019-11-19T03:58	85.826986	118.341826	0
2019-11-19T05:59	85.827640	118.415133	0
2019-11-19T07:58	85.824706	118.525613	0
2019-11-19T09:58	85.820053	118.617013	0
2019-11-19T11:59	85.816080	118.662013	0
2019-11-19T13:58	85.812560	118.710786	0
2019-11-19T15:58	85.807066	118.802706	0
2019-11-19T18:03	85.799906	118.957733	0
2019-11-19T19:58	85.793093	119.102226	0
2019-11-19T21:58	85.786866	119.214520	0
2019-11-19T23:59	85.783240	119.287040	0
2019-11-20T01:58	85.783306	119.349040	0
2019-11-20T03:58	85.786280	119.438506	0
2019-11-20T05:59	85.787920	119.515906	0
2019-11-20T07:58	85.786426	119.533946	0
2019-11-20T09:58	85.782866	119.490626	0
2019-11-20T12:00	85.779560	119.389160	0
2019-11-20T13:58	85.778293	119.301600	0
2019-11-20T16:00	85.777040	119.228493	0
2019-11-20T18:04	85.774253	119.180386	0
2019-11-20T19:58	85.770080	119.140040	0
2019-11-20T21:58	85.764533	119.068586	0
2019-11-20T23:59	85.760600	118.967866	0
2019-11-21T01:58	85.759440	118.881213	0
2019-11-21T03:58	85.758626	118.826466	0
2019-11-21T05:59	85.757226	118.808053	0
2019-11-21T07:58	85.754986	118.799200	0
2019-11-21T09:58	85.752866	118.779133	0
2019-11-21T12:00	85.751853	118.747920	0
2019-11-21T13:58	85.751906	118.708053	0
2019-11-21T15:58	85.752440	118.685453	0
2019-11-21T18:03	85.751800	118.689480	0
2019-11-21T19:58	85.750386	118.686560	0
2019-11-21T21:58	85.748946	118.674506	0
2019-11-21T23:59	85.748146	118.651386	0
2019-11-22T01:58	85.749253	118.631106	0
2019-11-22T03:58	85.750000	118.622520	0
2019-11-22T06:00	85.748733	118.622946	0
2019-11-22T07:58	85.746373	118.600746	0
2019-11-22T09:58	85.744640	118.538440	0
2019-11-22T11:59	85.744613	118.445066	0
2019-11-22T14:00	85.746546	118.353640	0
2019-11-22T15:58	85.748093	118.295586	0
2019-11-22T18:03	85.748000	118.255040	0
2019-11-22T19:58	85.746453	118.230693	0
2019-11-22T21:58	85.745106	118.200226	0
2019-11-22T23:59	85.745520	118.162040	0
2019-11-23T01:58	85.746973	118.137440	0
2019-11-23T03:58	85.748386	118.150760	0
2019-11-23T05:59	85.749040	118.194586	0
2019-11-23T07:58	85.749933	118.252880	0
2019-11-23T09:58	85.752506	118.315400	0
2019-11-23T12:00	85.758506	118.379026	0
2019-11-23T13:58	85.766893	118.471106	0
2019-11-23T15:58	85.776480	118.599440	0
2019-11-23T18:03	85.786146	118.736800	0
2019-11-23T19:58	85.795640	118.837960	0
2019-11-23T22:00	85.809360	118.920000	0
2019-11-24T00:00	85.826466	118.995213	0
2019-11-24T02:00	85.845226	119.077773	0
2019-11-24T03:58	85.863053	119.160346	0
2019-11-24T06:01	85.879026	119.226626	0
2019-11-24T07:58	85.892400	119.249440	0
2019-11-24T09:58	85.904360	119.232573	0
2019-11-24T12:00	85.911640	119.197946	0
2019-11-24T13:58	85.918640	119.166173	0
2019-11-24T15:58	85.928480	119.134746	0
2019-11-24T18:03	85.942093	119.098226	0
2019-11-24T19:58	85.954640	119.037640	0
2019-11-24T21:58	85.968746	118.947946	0
2019-11-25T00:00	85.983200	118.852053	0
2019-11-25T01:58	85.997106	118.768200	0
2019-11-25T03:58	86.010906	118.693226	0
2019-11-25T06:00	86.024973	118.602453	0
2019-11-25T07:58	86.038280	118.501040	0
2019-11-25T09:58	86.050280	118.385493	0
2019-11-25T12:02	86.061360	118.265493	0
2019-11-25T13:58	86.070946	118.162786	0
2019-11-25T15:58	86.080240	118.061493	0
2019-11-25T18:04	86.089240	117.950520	0
2019-11-25T19:58	86.096653	117.839213	0
2019-11-25T21:58	86.103920	117.713413	0
2019-11-26T00:00	86.110573	117.584293	0
2019-11-26T01:58	86.116226	117.458493	0
2019-11-26T03:58	86.121320	117.335640	0
2019-11-26T06:00	86.125360	117.205666	0
2019-11-26T07:58	86.128560	117.075026	0
2019-11-26T09:58	86.131173	116.943066	0
2019-11-26T12:00	86.133946	116.811533	0
2019-11-26T13:58	86.136133	116.689506	0
2019-11-26T15:58	86.138053	116.570373	0
2019-11-26T18:04	86.140400	116.457293	0
2019-11-26T19:58	86.142893	116.362600	0
2019-11-26T21:58	86.145600	116.258826	0
2019-11-27T00:00	86.148333	116.152973	0
2019-11-27T01:58	86.150813	116.059280	0
2019-11-27T03:58	86.153026	115.973373	0
2019-11-27T06:00	86.155306	115.889506	0
2019-11-27T07:58	86.157520	115.804786	0
2019-11-27T09:58	86.160053	115.708773	0
2019-11-27T12:00	86.162306	115.603093	0
2019-11-27T13:58	86.164146	115.494413	0
2019-11-27T15:58	86.165360	115.395546	0
2019-11-27T18:04	86.166373	115.306386	0
2019-11-27T19:58	86.167360	115.218440	0
2019-11-27T21:58	86.168573	115.113960	0
2019-11-28T00:00	86.169106	115.004786	0
2019-11-28T01:58	86.168453	114.896386	0
2019-11-28T03:58	86.167226	114.791373	0
2019-11-28T06:00	86.165360	114.685200	0
2019-11-28T07:58	86.162626	114.576200	0
2019-11-28T09:58	86.159600	114.451426	0
2019-11-28T12:00	86.156640	114.313933	0
2019-11-28T13:58	86.152973	114.160493	0
2019-11-28T15:58	86.148306	113.985253	0
2019-11-28T18:04	86.142840	113.799706	0
2019-11-28T19:58	86.137840	113.607946	0
2019-11-28T21:58	86.132946	113.399106	0
2019-11-29T00:00	86.128093	113.188706	0
2019-11-29T01:58	86.122946	112.987360	0
2019-11-29T03:58	86.117306	112.782320	0
2019-11-29T06:00	86.111813	112.569973	0
2019-11-29T07:58	86.107506	112.363960	0
2019-11-29T09:58	86.104200	112.162160	0
2019-11-29T12:00	86.101373	111.963413	0
2019-11-29T13:58	86.098146	111.790986	0
2019-11-29T15:58	86.093266	111.646800	0
2019-11-29T18:04	86.087106	111.507733	0
2019-11-29T19:58	86.081640	111.376933	0
2019-11-29T21:58	86.076306	111.242426	0
2019-11-30T00:01	86.071146	111.115240	0
2019-11-30T01:58	86.065493	111.006386	0
2019-11-30T03:58	86.058773	110.905066	0
2019-11-30T06:00	86.051333	110.822000	0
2019-11-30T07:58	86.044453	110.754413	0
2019-11-30T09:58	86.037853	110.696413	0
2019-11-30T12:00	86.031120	110.650560	0
2019-11-30T13:58	86.023773	110.620346	0
2019-11-30T15:58	86.015773	110.603773	0
2019-11-30T18:05	86.007146	110.595040	0
2019-11-30T19:58	85.999933	110.593666	0
2019-11-30T21:58	85.992840	110.601386	0
2019-12-01T00:00	85.985720	110.628826	0
2019-12-01T01:59	85.979266	110.679200	0
2019-12-01T03:59	85.972026	110.746453	0
2019-12-01T06:00	85.965200	110.818413	0
2019-12-01T07:59	85.959013	110.894786	0
2019-12-01T09:59	85.952733	110.971840	0
2019-12-01T12:00	85.945973	111.042106	0
2019-12-01T13:59	85.938746	111.096226	0
2019-12-01T15:59	85.931320	111.142226	0
2019-12-01T18:05	85.924440	111.189613	0
2019-12-01T19:59	85.920293	111.239373	0
2019-12-01T21:59	85.918213	111.301706	0
2019-12-02T00:00	85.917626	111.372880	0
2019-12-02T01:59	85.917560	111.444040	0
2019-12-02T03:59	85.917560	111.516520	0
2019-12-02T06:00	85.917680	111.592866	0
2019-12-02T07:59	85.918360	111.671266	0
2019-12-02T09:59	85.920280	111.754080	0
2019-12-02T12:00	85.923893	111.841293	0
2019-12-02T13:59	85.928546	111.941306	0
2019-12-02T15:59	85.934160	112.063026	0
2019-12-02T18:05	85.941080	112.211826	0
2019-12-02T19:59	85.948586	112.372786	0
2019-12-02T21:59	85.958280	112.558413	0
2019-12-03T00:01	85.969626	112.765626	0
2019-12-03T01:59	85.980693	112.974786	0
2019-12-03T03:59	85.991466	113.191053	0
2019-12-03T06:00	86.001853	113.412040	0
2019-12-03T07:59	86.011720	113.628960	0
2019-12-03T09:59	86.021386	113.852186	0
2019-12-03T12:00	86.030666	114.073653	0
2019-12-03T13:59	86.039360	114.278613	0
2019-12-03T15:59	86.048920	114.478746	0
2019-12-03T18:04	86.058973	114.691053	0
2019-12-03T19:59	86.067360	114.882746	0
2019-12-03T21:59	86.075973	115.078493	0
2019-12-04T00:00	86.083826	115.276480	0
2019-12-04T01:59	86.091226	115.471880	0
2019-12-04T03:59	86.098306	115.673880	0
2019-12-04T06:01	86.104653	115.889026	0
2019-12-04T07:59	86.109600	116.106906	0
2019-12-04T09:59	86.113640	116.321800	0
2019-12-04T12:00	86.118880	116.516760	0
2019-12-04T13:59	86.124693	116.701920	0
2019-12-04T15:59	86.130240	116.909213	0
2019-12-04T18:04	86.134053	117.150800	0
2019-12-04T19:59	86.136560	117.368053	0
2019-12-04T21:59	86.139293	117.559826	0
2019-12-05T00:01	86.143386	117.737533	0
2019-12-05T01:59	86.148573	117.915240	0
2019-12-05T03:59	86.153226	118.117773	0
2019-12-05T06:00	86.156480	118.330666	0
2019-12-05T07:59	86.158360	118.532453	0
2019-12-05T09:59	86.159720	118.715106	0
2019-12-05T12:00	86.161160	118.881853	0
2019-12-05T14:01	86.163053	119.044626	0
2019-12-05T16:01	86.164613	119.215933	0
2019-12-05T18:04	86.164760	119.389680	0
2019-12-05T19:59	86.163560	119.533053	0
2019-12-05T21:59	86.162013	119.655106	0
2019-12-06T00:01	86.161680	119.744866	0
2019-12-06T01:59	86.162160	119.817920	0
2019-12-06T03:59	86.162533	119.889133	0
2019-12-06T06:00	86.162333	119.955333	0
2019-12-06T07:59	86.161826	119.998133	0
2019-12-06T09:59	86.161426	120.018413	0
2019-12-06T12:00	86.162066	120.021000	0
2019-12-06T13:59	86.163813	120.016573	0
2019-12-06T15:59	86.166106	120.013960	0
2019-12-06T18:04	86.168040	120.014293	0
2019-12-06T19:59	86.169146	120.009973	0
2019-12-06T21:59	86.170013	119.992466	0
2019-12-07T00:01	86.171653	119.961946	0
2019-12-07T01:59	86.174306	119.928120	0
2019-12-07T03:59	86.177440	119.905800	0
2019-12-07T06:01	86.180373	119.894613	0
2019-12-07T07:59	86.182973	119.882080	0
2019-12-07T09:59	86.185693	119.862266	0
2019-12-07T12:01	86.189000	119.825693	0
2019-12-07T13:59	86.193893	119.786333	0
2019-12-07T15:59	86.200226	119.741960	0
2019-12-07T18:05	86.207973	119.680373	0
2019-12-07T19:59	86.216053	119.596600	0
2019-12-07T21:59	86.227680	119.469240	0
2019-12-08T00:01	86.242546	119.316586	0
2019-12-08T02:00	86.257013	119.195440	0
2019-12-08T03:59	86.271013	119.115653	0
2019-12-08T06:01	86.284240	119.061600	0
2019-12-08T07:59	86.295920	119.011946	0
2019-12-08T09:59	86.306946	118.954866	0
2019-12-08T12:01	86.318560	118.893506	0
2019-12-08T13:59	86.330760	118.837666	0
2019-12-08T15:59	86.343000	118.801560	0
2019-12-08T18:05	86.354400	118.778773	0
2019-12-08T19:59	86.363693	118.757440	0
2019-12-08T21:59	86.372693	118.718266	0
2019-12-09T00:01	86.381733	118.668160	0
2019-12-09T01:59	86.391053	118.619826	0
2019-12-09T03:59	86.400493	118.579813	0
2019-12-09T06:01	86.410026	118.541826	0
2019-12-09T07:59	86.418666	118.507293	0
2019-12-09T09:59	86.426840	118.470453	0
2019-12-09T12:02	86.435373	118.439506	0
2019-12-09T13:59	86.443973	118.422626	0
2019-12-09T15:59	86.452440	118.424400	0
2019-12-09T18:05	86.460600	118.433933	0
2019-12-09T19:59	86.467720	118.433773	0
2019-12-09T21:59	86.475160	118.419306	0
2019-12-10T00:01	86.483506	118.409746	0
2019-12-10T01:59	86.492480	118.417333	0
2019-12-10T03:59	86.501720	118.439066	0
2019-12-10T06:01	86.510773	118.474640	0
2019-12-10T07:59	86.518453	118.500240	0
2019-12-10T09:59	86.525053	118.516173	0
2019-12-10T12:01	86.531213	118.520213	0
2019-12-10T13:59	86.537613	118.516440	0
2019-12-10T15:59	86.543813	118.506733	0
2019-12-10T18:05	86.550653	118.484160	0
2019-12-10T19:59	86.557773	118.450880	0
2019-12-10T21:59	86.564613	118.393506	0
2019-12-11T00:01	86.571453	118.334893	0
2019-12-11T01:59	86.577373	118.305733	0
2019-12-11T03:59	86.582946	118.286146	0
2019-12-11T06:01	86.587773	118.250613	0
2019-12-11T07:59	86.592280	118.204040	0
2019-12-11T09:59	86.596693	118.149626	0
2019-12-11T12:01	86.600666	118.087066	0
2019-12-11T13:59	86.603773	118.009933	0
2019-12-11T15:59	86.607080	117.925733	0
2019-12-11T18:05	86.610480	117.848000	0
2019-12-11T19:59	86.612773	117.780133	0
2019-12-11T21:59	86.614693	117.714826	0
2019-12-12T00:01	86.616893	117.661600	0
2019-12-12T01:59	86.618786	117.612226	0
2019-12-12T03:59	86.620013	117.558826	0
2019-12-12T06:01	86.620826	117.508706	0
2019-12-12T07:59	86.621120	117.466640	0
2019-12-12T09:59	86.620893	117.424400	0
2019-12-12T12:01	86.620653	117.379133	0
2019-12-12T13:59	86.620120	117.332373	0
2019-12-12T15:59	86.619760	117.285906	0
2019-12-12T18:05	86.619306	117.242573	0
2019-12-12T19:59	86.618933	117.205520	0
2019-12-12T21:59	86.617800	117.140106	0
2019-12-13T00:01	86.615640	117.048720	0
2019-12-13T01:59	86.613480	116.942280	0
2019-12-13T03:59	86.612440	116.838986	0
2019-12-13T06:01	86.612440	116.752640	0
2019-12-13T07:59	86.612853	116.667426	0
2019-12-13T09:59	86.613573	116.579560	0
2019-12-13T12:01	86.614506	116.498373	0
2019-12-13T13:59	86.615640	116.421440	0
2019-12-13T15:59	86.616826	116.348400	0
2019-12-13T18:05	86.618066	116.277853	0
2019-12-13T20:00	86.619293	116.214546	0
2019-12-13T22:02	86.620866	116.147146	0
2019-12-14T00:01	86.622480	116.083613	0
2019-12-14T02:00	86.624333	116.026493	0
2019-12-14T04:00	86.626186	115.977440	0
2019-12-14T06:01	86.627893	115.931800	0
2019-12-14T08:00	86.629453	115.891053	0
2019-12-14T10:00	86.630693	115.848360	0
2019-12-14T12:01	86.631773	115.801173	0
2019-12-14T14:00	86.632893	115.759933	0
2019-12-14T16:00	86.633720	115.724040	0
2019-12-14T18:05	86.634440	115.692746	0
2019-12-14T20:00	86.635053	115.666013	0
2019-12-14T22:00	86.635906	115.626386	0
2019-12-15T00:01	86.636680	115.579106	0
2019-12-15T02:02	86.637253	115.528893	0
2019-12-15T04:00	86.637466	115.486706	0
2019-12-15T06:01	86.637466	115.451426	0
2019-12-15T08:00	86.637266	115.413920	0
2019-12-15T10:00	86.637106	115.366173	0
2019-12-15T12:02	86.636973	115.304786	0
2019-12-15T14:00	86.636586	115.236946	0
2019-12-15T16:00	86.635813	115.166760	0
2019-12-15T18:05	86.634640	115.092706	0
2019-12-15T20:00	86.633360	115.017680	0
2019-12-15T22:00	86.631866	114.925760	0
2019-12-16T00:01	86.630173	114.812840	0
2019-12-16T02:00	86.628306	114.688706	0
2019-12-16T04:02	86.625026	114.537933	0
2019-12-16T06:01	86.621120	114.380080	0
2019-12-16T08:00	86.616813	114.211120	0
2019-12-16T10:00	86.612933	114.002440	0
2019-12-16T12:01	86.611200	113.769520	0
2019-12-16T14:00	86.611106	113.542773	0
2019-12-16T16:00	86.611773	113.332080	0
2019-12-16T18:06	86.612613	113.135453	0
2019-12-16T20:00	86.613613	112.977533	0
2019-12-16T22:00	86.615066	112.819453	0
2019-12-17T00:01	86.617026	112.659160	0
2019-12-17T02:00	86.619826	112.505506	0
2019-12-17T04:00	86.623453	112.355546	0
2019-12-17T06:01	86.628186	112.211453	0
2019-12-17T08:00	86.632773	112.082986	0
2019-12-17T10:00	86.637333	111.964973	0
2019-12-17T12:01	86.643586	111.845800	0
2019-12-17T14:00	86.649973	111.731466	0
2019-12-17T16:02	86.656493	111.618266	0
2019-12-17T18:05	86.662506	111.517946	0
2019-12-17T20:00	86.667186	111.431186	0
2019-12-17T22:00	86.671666	111.339946	0
2019-12-18T00:02	86.675866	111.244826	0
2019-12-18T02:00	86.680106	111.152773	0
2019-12-18T04:00	86.684093	111.065626	0
2019-12-18T06:01	86.686053	110.993453	0
2019-12-18T08:00	86.686800	110.938053	0
2019-12-18T10:00	86.687106	110.882373	0
2019-12-18T12:04	86.687320	110.818746	0
2019-12-18T14:00	86.687333	110.755373	0
2019-12-18T16:00	86.687226	110.692013	0
2019-12-18T18:05	86.687026	110.634413	0
2019-12-18T20:00	86.686733	110.587786	0
2019-12-18T22:00	86.686626	110.534760	0
2019-12-19T00:02	86.686880	110.475280	0
2019-12-19T02:00	86.687306	110.420933	0
2019-12-19T04:00	86.687226	110.377293	0
2019-12-19T06:01	86.686626	110.344440	0
2019-12-19T08:02	86.685906	110.312853	0
2019-12-19T10:00	86.685080	110.278040	0
2019-12-19T12:02	86.684440	110.239893	0
2019-12-19T14:00	86.684026	110.199840	0
2019-12-19T16:00	86.683973	110.161680	0
2019-12-19T18:06	86.683693	110.129920	0
2019-12-19T20:00	86.683106	110.104373	0
2019-12-19T22:00	86.682520	110.066506	0
2019-12-20T00:02	86.682506	110.025586	0
2019-12-20T02:00	86.683240	109.988373	0
2019-12-20T04:00	86.684413	109.959453	0
2019-12-20T06:02	86.685520	109.937293	0
2019-12-20T08:00	86.686106	109.917226	0
2019-12-20T10:00	86.686386	109.890586	0
2019-12-20T12:02	86.687213	109.860560	0
2019-12-20T14:00	86.688520	109.832600	0
2019-12-21T04:00	86.695600	109.704040	0
2019-12-21T06:02	86.696320	109.697706	0
2019-12-21T08:00	86.696360	109.695626	0
2019-12-21T10:01	86.695800	109.691960	0
2019-12-21T12:03	86.695133	109.685280	0
2019-12-21T14:00	86.694826	109.680546	0
2019-12-20T16:00	86.690213	109.810853	0
2019-12-20T18:06	86.691586	109.795960	0
2019-12-20T20:00	86.692360	109.782253	0
2019-12-20T22:00	86.692800	109.764093	0
2019-12-21T00:02	86.693360	109.740560	0
2019-12-21T02:00	86.694400	109.718720	0
2019-12-21T16:00	86.694626	109.681946	0
2019-12-21T18:06	86.694186	109.691973	0
2019-12-21T20:02	86.693160	109.709560	0
2019-12-21T22:02	86.691520	109.734453	0
2019-12-22T00:02	86.689693	109.757320	0
2019-12-22T02:00	86.688506	109.780666	0
2019-12-22T04:00	86.687693	109.812040	0
2019-12-22T06:03	86.686520	109.855480	0
2019-12-22T08:00	86.684520	109.893160	0
2019-12-22T10:00	86.682506	109.920773	0
2019-12-22T12:02	86.680693	109.946040	0
2019-12-22T14:00	86.679346	109.973960	0
2019-12-22T16:00	86.678093	110.008306	0
2019-12-22T18:06	86.676333	110.059466	0
2019-12-22T20:00	86.673280	110.117053	0
2019-12-22T22:00	86.669613	110.172293	0
2019-12-23T00:02	86.666173	110.215266	0
2019-12-23T02:02	86.663226	110.256000	0
2019-12-23T04:00	86.661040	110.299546	0
2019-12-23T06:02	86.659013	110.353813	0
2019-12-23T08:00	86.657013	110.408426	0
2019-12-23T10:00	86.654773	110.455813	0
2019-12-23T12:02	86.652120	110.492493	0
2019-12-23T14:00	86.650080	110.524186	0
2019-12-23T16:00	86.648666	110.566373	0
2019-12-23T18:06	86.647560	110.629200	0
2019-12-23T20:00	86.646173	110.692040	0
2019-12-23T22:00	86.644693	110.753520	0
2019-12-24T00:02	86.643360	110.814813	0
2019-12-24T02:00	86.642613	110.875960	0
2019-12-24T04:00	86.642306	110.947120	0
2019-12-24T06:02	86.642160	111.029440	0
2019-12-24T08:00	86.641720	111.112466	0
2019-12-24T10:00	86.640933	111.196626	0
2019-12-24T12:03	86.639920	111.279586	0
2019-12-24T14:00	86.639226	111.358306	0
2019-12-24T16:00	86.639480	111.446960	0
2019-12-24T18:06	86.640066	111.550173	0
2019-12-24T20:00	86.640346	111.646840	0
2019-12-24T22:00	86.640253	111.741533	0
2019-12-25T00:02	86.640240	111.831946	0
2019-12-25T02:00	86.640533	111.916426	0
2019-12-25T04:00	86.641240	112.004746	0
2019-12-25T06:02	86.642453	112.101040	0
2019-12-25T08:00	86.643560	112.192613	0
2019-12-25T10:00	86.644466	112.278613	0
2019-12-25T12:02	86.645400	112.360773	0
2019-12-25T14:00	86.646306	112.430693	0
2019-12-25T16:00	86.647880	112.495280	0
2019-12-25T18:06	86.650493	112.564186	0
2019-12-25T20:00	86.653640	112.633626	0
2019-12-25T22:00	86.657026	112.707840	0
2019-12-26T00:02	86.660186	112.781586	0
2019-12-26T02:00	86.663053	112.853773	0
2019-12-26T04:00	86.665906	112.929040	0
2019-12-26T06:02	86.668853	113.011893	0
2019-12-26T08:00	86.671653	113.095746	0
2019-12-26T10:01	86.674280	113.165853	0
2019-12-26T12:02	86.676840	113.220106	0
2019-12-26T14:01	86.679173	113.254933	0
2019-12-26T16:03	86.682000	113.273373	0
2019-12-26T18:06	86.685120	113.285240	0
2019-12-26T20:01	86.688560	113.294480	0
2019-12-26T22:01	86.691760	113.303413	0
2019-12-27T00:02	86.694560	113.310386	0
2019-12-27T02:01	86.696106	113.313053	0
2019-12-27T04:01	86.697040	113.311160	0
2019-12-27T06:02	86.697800	113.304920	0
2019-12-27T08:01	86.698573	113.289546	0
2019-12-27T10:01	86.699706	113.269760	0
2019-12-27T12:02	86.700493	113.250746	0
2019-12-27T14:01	86.700746	113.239133	0
2019-12-27T16:01	86.700386	113.227186	0
2019-12-27T18:06	86.700000	113.208946	0
2019-12-27T20:01	86.700026	113.190400	0
2019-12-27T22:01	86.700440	113.172106	0
2019-12-28T00:02	86.700826	113.153960	0
2019-12-28T02:01	86.700173	113.136800	0
2019-12-28T04:01	86.698773	113.112560	0
2019-12-28T06:02	86.697106	113.084080	0
2019-12-28T08:01	86.695800	113.059226	0
2019-12-28T10:01	86.694973	113.036426	0
2019-12-28T12:02	86.693973	113.020746	0
2019-12-28T14:01	86.692306	113.009813	0
2019-12-28T16:01	86.689893	113.000093	0
2019-12-28T18:06	86.687226	112.983613	0
2019-12-28T20:01	86.685120	112.968000	0
2019-12-28T22:01	86.683453	112.960386	0
2019-12-29T00:02	86.681840	112.966506	0
2019-12-29T02:01	86.679746	112.983306	0
2019-12-29T04:01	86.677213	113.006946	0
2019-12-29T06:02	86.673800	113.033480	0
2019-12-29T08:01	86.670706	113.064666	0
2019-12-29T10:01	86.667933	113.108026	0
2019-12-29T12:02	86.665120	113.154773	0
2019-12-29T14:01	86.662266	113.209453	0
2019-12-29T16:01	86.658306	113.266280	0
2019-12-29T18:07	86.654106	113.327293	0
2019-12-29T20:01	86.650586	113.380893	0
2019-12-29T22:01	86.647426	113.438333	0
