/* DATA DESCRIPTION:
Citation:	Granskog, Mats A; Berge, Jørgen; Cottier, Finlo; Divine, Dmitry V; Katlein, Christian; Itkin, Polona; Olsen, Lasse Mørk; Vogedes, Daniel; De La Torre, Pedro R (2021): Auxiliary data from the sea ice mass balance SIMBA 2020T61 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.926581, 
	In: Granskog, MA et al. (2021): Temperature and heating induced temperature difference measurements from the sea ice mass balance buoy SIMBA 2020T61 [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.926580
Keyword(s):	Autonomous buoy; Ice mass balance; Temperature; Thermistor
Further details:	SIMBA HAVOC0101 (UIT0206) deployment description (pdf) (URI: https://store.pangaea.de/Projects/MOSAiC/2020T61/SIMBA_UIT02016deployment%20description_20200205.pdf)
Project(s):	Arctic Ocean ecosystems - Applied technology, Biological interactions and Consequences in an era of abrupt climate change (ArcticABCDevelopment) (URI: https://www.mare-incognitum.no/arctic-abc/)
	Coordinated Arctic Acoustic Thermoetry Experiment (CAATEX) (URI: https://caatex.nersc.no/)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://mosaic-expedition.org/)
	Ridges - Safe HAVens for ice-associated Flora and Fauna in a Seasonally ice-covered Arctic OCean (HAVOC) (URI: https://www.npolar.no/en/projects/havoc/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
	The Research Council of Norway (RCN) (URI: http://www.forskningsradet.no/en/Home_page/1177315753906), grant/award no. 245923: Arctic Ocean ecosystems - Applied technology, Biological interactions and Consequences in an era of abrupt climate change (Arctic ABC Development) (URI: https://prosjektbanken.forskningsradet.no/en/project/FORISS/245923)
	The Research Council of Norway (RCN) (URI: http://www.forskningsradet.no/en/Home_page/1177315753906), grant/award no. 280292: Ridges - Safe HAVens for ice-associated Flora and Fauna in a Seasonally ice-covered Arctic OCean (URI: https://prosjektbanken.forskningsradet.no/en/project/FORISS/280292)
	The Research Council of Norway (RCN) (URI: http://www.forskningsradet.no/en/Home_page/1177315753906), grant/award no. 280531: Coordinated Arctic Acoustic Thermoetry Experiment (URI: https://prosjektbanken.forskningsradet.no/en/project/FORISS/280531)
Coverage:	MEDIAN LATITUDE: 84.381558 * MEDIAN LONGITUDE: 20.051814 * SOUTH-BOUND LATITUDE: 79.676666 * WEST-BOUND LONGITUDE: -2.110328 * NORTH-BOUND LATITUDE: 88.597573 * EAST-BOUND LONGITUDE: 94.516906
	DATE/TIME START: 2020-02-05T14:00:12 * DATE/TIME END: 2020-07-27T02:00:12
Event(s):	PS122/2_14-333 (2020T61) * LATITUDE START: 87.552958 * LONGITUDE START: 94.596743 * LATITUDE END: 88.591064 * LONGITUDE END: 55.585638 * DATE/TIME START: 2020-02-05T12:46:00 * DATE/TIME END: 2020-02-24T09:00:00 * Sensor URI: https://sensor.awi.de/?urn=buoy:2020t61 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/2 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/) * COMMENT: simba_uit0206: simba_uit0206
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	LATITUDE (Latitude) * GEOCODE * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	LONGITUDE (Longitude) * GEOCODE * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Pressure, atmospheric [hPa] (PPPP) * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Temperature, air [°C] (TTT) * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Tilt angle [deg] (Tilt) * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Compass bearing [deg] (Compass bearing) * PI: Granskog, Mats A (https://orcid.org/0000-0002-5035-4347, mats.granskog@npolar.no, http://www.npolar.no/en/people/mats.granskog/) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	8284 data points
*/
Date/Time	Latitude	Longitude	PPPP [hPa]	TTT [°C]	Tilt [deg]	Compass bearing [deg]
2020-02-24T00:00:12	88.596653	58.265160	994	-15.7500	1	290
2020-02-24T02:00:12	88.594626	57.679646	994	-15.6875	1	254
2020-02-24T04:00:11	88.592840	57.082086	994	-15.6875	1	255
2020-02-24T06:00:12	88.591360	56.412973	992	-15.7500	1	262
2020-02-24T08:00:12	88.590200	55.662993	992	-15.7500	1	241
2020-02-24T10:00:12	88.588866	54.868886	992	-15.8125	1	281
2020-02-24T12:00:12	88.586853	54.091346	992	-15.9375	1	261
2020-02-24T14:00:12	88.585026	53.339600	992	-15.5625	1	249
2020-02-24T16:00:11	88.583360	52.613186	992	-16.0625	1	250
2020-02-24T18:00:12	88.581653	51.881560	992	-16.2500	1	277
2020-02-24T20:00:12	88.579853	51.139740	992	-16.5625	1	233
2020-02-24T22:00:12	88.577933	50.395766	993	-16.8125	1	263
2020-02-25T00:00:12	88.575640	49.653200	994	-17.0000	1	250
2020-02-25T02:00:12	88.572933	48.913966	994	-17.0625	1	272
2020-02-25T04:00:11	88.570293	48.195640	995	-17.1875	1	283
2020-02-25T06:00:12	88.567840	47.506553	996	-17.2500	1	247
2020-02-25T08:00:12	88.565120	46.820240	997	-17.3125	1	246
2020-02-25T10:00:12	88.561853	46.135906	999	-17.3750	1	243
2020-02-25T12:00:12	88.557866	45.479066	1000	-17.4375	1	266
2020-02-25T14:00:12	88.553440	44.880713	1001	-17.2500	1	269
2020-02-25T16:00:12	88.548546	44.334000	1001	-17.9375	1	291
2020-02-25T18:00:11	88.543200	43.819613	1002	-18.3125	1	261
2020-02-25T20:00:12	88.537106	43.312500	1003	-18.5625	1	251
2020-02-25T22:00:12	88.530453	42.798560	1004	-18.8125	1	235
2020-02-26T00:00:12	88.523800	42.284366	1004	-18.9375	1	253
2020-02-26T02:00:12	88.517360	41.804320	1004	-19.0625	1	246
2020-02-26T04:00:12	88.511160	41.367786	1005	-19.2500	1	257
2020-02-26T06:00:12	88.505066	40.959246	1004	-19.4375	1	239
2020-02-26T08:00:12	88.498653	40.559893	1005	-19.5625	1	268
2020-02-26T10:00:11	88.491960	40.160740	1005	-19.6250	1	269
2020-02-26T12:00:12	88.485280	39.763006	1005	-19.7500	1	286
2020-02-26T14:00:12	88.478586	39.398713	1005	-19.3750	1	265
2020-02-26T16:00:12	88.471960	39.089260	1005	-19.6250	1	266
2020-02-26T18:00:12	88.465333	38.804680	1005	-19.7500	1	267
2020-02-26T20:00:12	88.458746	38.518606	1005	-19.8125	1	238
2020-02-26T22:00:12	88.451986	38.219633	1006	-19.8125	1	263
2020-02-27T00:00:12	88.445160	37.918286	1006	-19.8750	1	279
2020-02-27T02:00:12	88.438480	37.638000	1006	-19.8750	1	272
2020-02-27T04:00:11	88.432000	37.395106	1006	-20.0625	1	280
2020-02-27T06:00:12	88.425600	37.177760	1007	-20.1250	1	243
2020-02-27T08:00:12	88.419160	36.956213	1007	-20.1875	1	261
2020-02-27T10:00:12	88.412760	36.707166	1008	-20.3125	1	265
2020-02-27T12:00:12	88.406426	36.442826	1009	-20.3750	1	249
2020-02-27T14:00:12	88.400440	36.174240	1009	-20.0625	1	252
2020-02-27T16:00:12	88.394853	35.916193	1010	-20.3750	1	254
2020-02-27T18:00:12	88.389306	35.665586	1010	-20.5625	1	286
2020-02-27T20:00:12	88.383626	35.415640	1011	-20.7500	1	253
2020-02-27T22:00:11	88.377640	35.156186	1012	-20.8125	1	252
2020-02-28T00:00:12	88.371760	34.883940	1013	-21.0000	1	256
2020-02-28T02:00:12	88.366240	34.632260	1013	-21.1250	1	262
2020-02-28T04:00:12	88.360840	34.408066	1013	-21.2500	1	249
2020-02-28T06:00:12	88.355226	34.209480	1014	-21.4375	1	242
2020-02-28T08:00:12	88.349560	34.019013	1014	-21.5625	1	268
2020-02-28T10:00:12	88.343680	33.817913	1015	-21.8125	1	244
2020-02-28T12:00:12	88.337986	33.611666	1015	-21.9375	1	241
2020-02-28T14:00:12	88.332653	33.422840	1015	-21.6875	1	256
2020-02-28T16:00:12	88.327373	33.261303	1016	-22.1250	1	266
2020-02-28T18:00:12	88.321853	33.103866	1016	-22.3750	1	264
2020-02-28T20:00:12	88.316200	32.939286	1016	-22.6250	1	249
2020-02-28T22:00:12	88.310306	32.764636	1016	-22.8125	1	260
2020-02-29T00:00:12	88.304266	32.576733	1016	-22.9375	1	252
2020-02-29T02:00:12	88.298506	32.388606	1016	-23.0625	1	261
2020-02-29T04:00:12	88.293040	32.209900	1017	-23.1875	1	258
2020-02-29T06:00:12	88.287453	32.062610	1016	-23.4375	1	275
2020-02-29T08:00:12	88.282000	31.928410	1017	-23.6250	1	262
2020-02-29T10:00:12	88.276480	31.795273	1017	-23.5625	1	237
2020-02-29T12:00:12	88.270973	31.658143	1017	-23.7500	1	244
2020-02-29T14:00:12	88.265586	31.537746	1017	-23.4375	1	264
2020-02-29T16:00:12	88.260160	31.449370	1017	-23.8750	1	253
2020-02-29T18:00:12	88.255106	31.396003	1017	-24.0000	1	286
2020-02-29T20:00:12	88.250440	31.354873	1018	-24.1875	1	259
2020-02-29T22:00:12	88.245626	31.315813	1018	-24.2500	1	272
2020-03-01T00:00:12	88.240413	31.277270	1018	-24.4375	1	281
2020-03-01T02:00:12	88.235320	31.234036	1018	-24.5000	1	253
2020-03-01T04:00:12	88.230813	31.208476	1018	-24.6250	1	272
2020-03-01T06:00:12	88.227013	31.201486	1017	-24.7500	1	256
2020-03-01T08:00:12	88.223746	31.200590	1018	-24.9375	1	262
2020-03-01T10:00:12	88.220573	31.190300	1018	-24.9375	1	254
2020-03-01T12:00:12	88.217320	31.184010	1018	-25.0625	1	273
2020-03-01T14:00:12	88.214133	31.174116	1017	-24.6875	1	254
2020-03-01T16:00:12	88.211493	31.163020	1017	-25.1250	1	259
2020-03-01T18:00:12	88.209280	31.161610	1016	-25.2500	1	255
2020-03-01T20:00:12	88.207146	31.163593	1016	-25.3125	1	252
2020-03-01T22:00:12	88.204600	31.154043	1016	-25.4375	1	263
2020-03-02T00:00:12	88.201760	31.126480	1015	-25.6250	1	259
2020-03-02T02:00:12	88.198920	31.082333	1015	-25.6250	1	253
2020-03-02T04:00:12	88.196000	31.041480	1014	-25.8125	1	266
2020-03-02T06:00:12	88.193040	30.996020	1014	-25.7500	1	223
2020-03-02T08:00:12	88.189733	30.949140	1015	-25.7500	1	249
2020-03-02T10:00:12	88.186040	30.905316	1015	-25.8125	1	267
2020-03-02T12:00:12	88.181706	30.853666	1015	-25.8750	1	264
2020-03-02T14:00:12	88.177386	30.790233	1015	-25.5000	1	277
2020-03-02T16:00:12	88.173386	30.721140	1015	-25.8125	1	247
2020-03-02T18:00:12	88.169200	30.660940	1015	-25.9375	1	271
2020-03-02T20:00:12	88.164613	30.618700	1015	-25.9375	1	272
2020-03-02T22:00:12	88.160026	30.576566	1016	-26.0625	1	261
2020-03-03T00:00:12	88.155253	30.526633	1016	-26.0625	1	259
2020-03-03T02:00:12	88.150466	30.456630	1017	-26.0000	1	278
2020-03-03T04:00:12	88.145880	30.401090	1017	-26.1250	1	262
2020-03-03T06:00:12	88.141600	30.367430	1018	-26.1250	1	264
2020-03-03T08:00:12	88.137560	30.343066	1018	-26.1250	1	261
2020-03-03T10:00:12	88.133706	30.319380	1019	-26.1875	1	257
2020-03-03T12:00:12	88.129346	30.288200	1020	-26.2500	1	245
2020-03-03T14:00:12	88.125013	30.254436	1021	-25.8750	1	273
2020-03-03T16:00:12	88.121093	30.226040	1021	-26.2500	1	284
2020-03-03T18:00:12	88.117346	30.206076	1022	-26.3750	1	261
2020-03-03T20:00:12	88.113933	30.195246	1022	-26.5625	1	284
2020-03-03T22:00:12	88.110640	30.188923	1023	-26.7500	1	260
2020-03-04T00:00:12	88.107586	30.183333	1023	-26.9375	1	263
2020-03-04T02:00:12	88.104506	30.178113	1024	-27.0000	1	274
2020-03-04T04:00:12	88.101826	30.168460	1024	-27.1250	1	252
2020-03-04T06:00:12	88.099280	30.182933	1024	-27.3125	1	261
2020-03-04T08:00:12	88.096880	30.223836	1025	-27.3750	1	249
2020-03-04T10:00:12	88.094320	30.263176	1026	-27.5625	1	263
2020-03-04T12:00:12	88.092026	30.294310	1026	-27.6875	1	258
2020-03-04T14:00:12	88.090546	30.325386	1026	-27.3750	1	265
2020-03-04T16:00:12	88.089613	30.358793	1026	-27.6250	1	245
2020-03-04T18:00:12	88.088773	30.400793	1027	-27.6875	1	244
2020-03-04T20:00:12	88.087853	30.450926	1027	-27.6250	1	239
2020-03-04T22:00:12	88.087066	30.500160	1027	-27.6250	1	252
2020-03-05T00:00:12	88.086453	30.539553	1028	-27.5625	1	253
2020-03-05T02:00:12	88.086346	30.564413	1028	-27.5000	1	267
2020-03-05T04:00:12	88.086480	30.578100	1027	-27.5000	1	260
2020-03-05T06:00:12	88.087080	30.592976	1028	-27.3750	1	272
2020-03-05T08:00:12	88.087786	30.603980	1028	-27.3750	1	267
2020-03-05T10:00:12	88.088666	30.608253	1027	-27.4375	1	255
2020-03-05T12:00:12	88.089653	30.607773	1027	-27.4375	1	233
2020-03-05T14:00:12	88.090626	30.595690	1027	-27.0000	1	247
2020-03-05T16:00:12	88.091533	30.570846	1026	-27.2500	1	251
2020-03-05T18:00:12	88.092493	30.543983	1025	-27.3750	1	262
2020-03-05T20:00:12	88.093960	30.503250	1025	-27.3750	1	291
2020-03-05T22:00:12	88.095266	30.446216	1024	-27.4375	1	288
2020-03-06T00:00:12	88.096253	30.376286	1023	-27.4375	1	272
2020-03-06T02:00:12	88.096853	30.269290	1021	-27.3125	1	252
2020-03-06T04:00:12	88.097293	30.149563	1020	-27.3750	1	248
2020-03-06T06:00:12	88.097133	30.006673	1018	-27.3125	1	255
2020-03-06T08:00:12	88.097173	29.793736	1016	-27.1250	1	254
2020-03-06T10:00:12	88.097373	29.560430	1015	-26.9375	1	236
2020-03-06T12:00:12	88.097080	29.310993	1014	-26.6250	1	271
2020-03-06T14:00:12	88.095600	29.084360	1013	-25.7500	1	275
2020-03-06T16:00:12	88.093866	28.817410	1012	-25.6875	1	267
2020-03-06T18:00:12	88.091720	28.558076	1011	-25.3750	1	273
2020-03-06T20:00:12	88.089466	28.309643	1011	-25.0625	1	254
2020-03-06T22:00:12	88.086786	28.074656	1011	-24.8125	1	272
2020-03-07T00:00:12	88.083600	27.849700	1010	-24.5625	1	266
2020-03-07T02:00:12	88.080453	27.616200	1010	-24.3125	1	281
2020-03-07T04:00:12	88.077240	27.382503	1009	-24.2500	1	283
2020-03-07T06:00:12	88.074120	27.147863	1009	-24.0000	1	264
2020-03-07T08:00:12	88.070746	26.930206	1008	-23.8125	1	283
2020-03-07T10:00:12	88.067053	26.736103	1008	-23.6250	1	280
2020-03-07T12:00:12	88.063040	26.552546	1007	-23.5000	1	269
2020-03-07T14:00:12	88.059053	26.372953	1007	-22.8125	1	264
2020-03-07T16:00:12	88.055373	26.197996	1006	-23.0000	1	277
2020-03-07T18:00:12	88.051613	26.025796	1006	-22.8750	1	272
2020-03-07T20:00:11	88.047653	25.868516	1006	-22.6250	1	286
2020-03-07T22:00:12	88.043360	25.719970	1005	-22.5000	1	267
2020-03-08T00:00:12	88.038920	25.573790	1005	-22.3125	1	248
2020-03-08T02:00:12	88.034520	25.432190	1004	-22.2500	1	283
2020-03-08T04:00:12	88.029880	25.294100	1004	-22.0000	1	262
2020-03-08T06:00:12	88.025026	25.164430	1004	-21.8750	1	287
2020-03-08T08:00:12	88.020013	25.045276	1004	-21.6875	1	259
2020-03-08T10:00:12	88.014600	24.937440	1004	-21.6875	1	258
2020-03-08T12:00:12	88.008933	24.836246	1004	-21.5625	1	265
2020-03-08T14:00:12	88.002773	24.740336	1004	-21.2500	1	303
2020-03-08T16:00:12	87.995786	24.645646	1004	-21.6250	1	269
2020-03-08T18:00:12	87.988133	24.542796	1004	-21.7500	1	306
2020-03-08T20:00:12	87.979693	24.439103	1004	-21.8750	1	290
2020-03-08T22:00:11	87.969960	24.333626	1004	-22.0000	1	265
2020-03-09T00:00:12	87.959066	24.236466	1003	-22.0625	1	280
2020-03-09T02:00:12	87.947360	24.138133	1003	-22.0625	1	276
2020-03-09T04:00:12	87.935320	24.050236	1002	-22.1875	1	277
2020-03-09T06:00:12	87.923146	23.975933	1001	-22.2500	1	275
2020-03-09T08:00:12	87.910560	23.913603	1001	-22.3750	1	284
2020-03-09T10:00:12	87.897613	23.863986	1000	-22.3750	1	252
2020-03-09T12:00:12	87.884506	23.837686	999	-22.5625	1	284
2020-03-09T14:00:12	87.871440	23.826436	998	-22.1875	1	266
2020-03-09T16:00:12	87.858906	23.830273	998	-22.4375	1	267
2020-03-09T18:00:12	87.846613	23.847400	997	-22.6250	1	237
2020-03-09T20:00:12	87.834373	23.876500	997	-22.6250	1	278
2020-03-09T22:00:12	87.821666	23.922683	997	-22.6875	1	275
2020-03-10T00:00:12	87.808573	23.984490	996	-22.6875	1	274
2020-03-10T02:00:12	87.795960	24.062433	995	-22.6250	1	265
2020-03-10T04:00:12	87.783853	24.153710	995	-22.6250	1	255
2020-03-10T06:00:12	87.771986	24.244720	994	-22.6250	1	261
2020-03-10T08:00:12	87.760013	24.332096	993	-22.6250	1	251
2020-03-10T10:00:12	87.747640	24.421683	993	-22.6250	1	284
2020-03-10T12:00:12	87.735106	24.511540	992	-22.6875	1	267
2020-03-10T14:00:11	87.723333	24.605220	991	-22.2500	1	274
2020-03-10T16:00:12	87.712920	24.706546	990	-22.6250	1	265
2020-03-10T18:00:12	87.703906	24.794860	988	-22.7500	1	300
2020-03-10T20:00:12	87.696160	24.869450	987	-22.8125	1	262
2020-03-10T22:00:12	87.689240	24.918166	986	-22.9375	1	266
2020-03-11T00:00:12	87.682840	24.927883	985	-23.0000	1	242
2020-03-11T02:00:12	87.678040	24.887333	985	-23.1250	1	277
2020-03-11T04:00:12	87.675226	24.798596	985	-23.1875	1	281
2020-03-11T06:00:12	87.673240	24.685460	985	-23.2500	1	259
2020-03-11T08:00:12	87.671186	24.548140	986	-23.3125	1	275
2020-03-11T10:00:12	87.667720	24.384840	987	-23.4375	1	257
2020-03-11T12:00:12	87.662360	24.208376	986	-23.5000	1	261
2020-03-11T14:00:12	87.654920	24.016410	986	-23.1250	1	246
2020-03-11T16:00:12	87.647293	23.822250	986	-23.4375	1	266
2020-03-11T18:00:12	87.639360	23.625900	987	-23.5000	1	279
2020-03-11T20:00:12	87.630746	23.412316	987	-23.4375	1	285
2020-03-11T22:00:12	87.620213	23.172333	988	-23.3125	1	285
2020-03-12T00:00:12	87.607600	22.896833	988	-23.1250	1	280
2020-03-12T02:00:12	87.594253	22.602160	989	-22.8750	1	286
2020-03-12T04:00:12	87.581213	22.330000	990	-22.6875	1	275
2020-03-12T06:00:12	87.567760	22.079960	990	-22.5000	1	287
2020-03-12T08:00:12	87.553146	21.834536	991	-22.2500	1	291
2020-03-12T10:00:12	87.537266	21.576770	992	-22.0625	1	269
2020-03-12T12:00:11	87.521066	21.303003	992	-21.8750	1	262
2020-03-12T14:00:12	87.504986	21.027856	993	-21.3125	1	273
2020-03-12T16:00:12	87.489133	20.769903	994	-21.3750	1	264
2020-03-12T18:00:12	87.473280	20.543293	994	-21.2500	1	294
2020-03-12T20:00:12	87.457013	20.328963	995	-21.0625	1	303
2020-03-12T22:00:12	87.439800	20.108210	995	-20.8750	1	264
2020-03-13T00:00:12	87.420880	19.891536	995	-20.7500	1	281
2020-03-13T02:00:12	87.400493	19.676763	994	-20.6250	1	285
2020-03-13T04:00:12	87.379493	19.456293	994	-20.4375	1	295
2020-03-13T06:00:12	87.359266	19.272026	993	-20.4375	1	281
2020-03-13T08:00:12	87.339826	19.106513	992	-20.2500	1	296
2020-03-13T10:00:12	87.320413	18.932006	991	-20.1875	1	252
2020-03-13T12:00:11	87.300893	18.734590	990	-20.0000	1	286
2020-03-13T14:00:12	87.280560	18.536893	988	-19.5000	1	258
2020-03-13T16:00:12	87.259586	18.354350	986	-19.8125	1	286
2020-03-13T18:00:12	87.238720	18.192566	984	-19.8125	1	284
2020-03-13T20:00:12	87.219106	18.042456	983	-19.6875	1	262
2020-03-13T22:00:12	87.201133	17.890270	981	-19.6875	1	279
2020-03-14T00:00:12	87.183893	17.729243	980	-19.6875	1	289
2020-03-14T02:00:12	87.168333	17.589650	979	-19.5625	1	282
2020-03-14T04:00:12	87.154853	17.469270	978	-19.5000	1	260
2020-03-14T06:00:11	87.144853	17.367743	977	-19.4375	1	287
2020-03-14T08:00:12	87.138706	17.266056	977	-19.3125	1	283
2020-03-14T10:00:12	87.133506	17.168740	977	-19.2500	1	279
2020-03-14T12:00:12	87.127653	17.069820	977	-19.1250	1	281
2020-03-14T14:00:12	87.122186	16.973835	976	-18.6875	1	289
2020-03-14T16:00:12	87.117680	16.899450	976	-18.9375	1	261
2020-03-14T18:00:12	87.113840	16.821351	977	-18.9375	1	272
2020-03-14T20:00:12	87.110826	16.720328	978	-18.8750	1	273
2020-03-14T22:00:11	87.107986	16.618970	981	-18.8750	1	291
2020-03-15T00:00:12	87.104880	16.498338	983	-18.9375	1	273
2020-03-15T02:00:12	87.100866	16.361898	985	-18.9375	1	276
2020-03-15T04:00:12	87.096040	16.222493	986	-18.9375	1	299
2020-03-15T06:00:12	87.090120	16.087665	986	-19.1250	1	295
2020-03-15T08:00:12	87.081293	15.852975	987	-19.1250	1	288
2020-03-15T10:00:12	87.070506	15.528801	988	-19.1875	1	280
2020-03-15T12:00:12	87.059346	15.169835	989	-19.1875	1	295
2020-03-15T14:00:11	87.047586	14.798521	990	-18.8125	1	286
2020-03-15T16:00:12	87.035826	14.449456	992	-19.0625	1	307
2020-03-15T18:00:12	87.023066	14.179250	993	-19.0625	1	300
2020-03-15T20:00:12	87.008026	13.964568	993	-19.0000	1	274
2020-03-15T22:00:12	86.991746	13.739096	994	-18.9375	1	271
2020-03-16T00:00:12	86.975613	13.492828	995	-18.7500	1	269
2020-03-16T02:00:12	86.960520	13.280278	995	-18.6250	1	276
2020-03-16T04:00:12	86.946693	13.115483	994	-18.6250	1	290
2020-03-16T06:00:12	86.932546	13.011830	995	-18.5000	1	290
2020-03-16T08:00:11	86.917933	12.930620	995	-18.4375	1	290
2020-03-16T10:00:12	86.902973	12.845215	995	-18.3750	1	304
2020-03-16T12:00:12	86.888773	12.750933	995	-18.3125	1	331
2020-03-16T14:00:12	86.876200	12.660686	996	-17.8750	1	281
2020-03-16T16:00:12	86.864066	12.595920	996	-18.0625	1	298
2020-03-16T18:00:12	86.852773	12.562463	997	-18.0625	1	293
2020-03-16T20:00:12	86.841866	12.542863	997	-18.0000	1	283
2020-03-16T22:00:11	86.831440	12.512506	998	-18.0625	1	284
2020-03-17T00:00:12	86.821320	12.463581	998	-18.0000	1	281
2020-03-17T02:00:12	86.811933	12.402891	999	-17.9375	1	286
2020-03-17T04:00:12	86.804053	12.351826	999	-17.9375	1	280
2020-03-17T06:00:12	86.796800	12.319628	1000	-17.8750	1	284
2020-03-17T08:00:12	86.789373	12.299035	1000	-17.7500	1	317
2020-03-17T10:00:12	86.781573	12.270896	1001	-17.8125	1	282
2020-03-17T12:00:12	86.773653	12.226278	1001	-17.7500	1	294
2020-03-17T14:00:11	86.766080	12.172861	1002	-17.3125	1	305
2020-03-17T16:00:12	86.759533	12.133896	1002	-17.5625	1	296
2020-03-17T18:00:12	86.753080	12.115158	1003	-17.5625	1	277
2020-03-17T20:00:12	86.745560	12.105845	1003	-17.5625	1	303
2020-03-17T22:00:12	86.737520	12.091891	1004	-17.6250	1	299
2020-03-18T00:00:12	86.729453	12.069725	1004	-17.5625	1	335
2020-03-18T02:00:12	86.721653	12.046525	1004	-17.5625	1	307
2020-03-18T04:00:11	86.714373	12.029891	1004	-17.6250	1	299
2020-03-18T06:00:12	86.707053	12.029803	1004	-17.6250	1	305
2020-03-18T08:00:12	86.699066	12.041031	1005	-17.5625	1	333
2020-03-18T10:00:12	86.690853	12.052473	1005	-17.6250	1	314
2020-03-18T12:00:12	86.682880	12.053100	1005	-17.6250	1	309
2020-03-18T14:00:12	86.675240	12.046036	1006	-17.2500	1	317
2020-03-18T16:00:12	86.667893	12.038846	1006	-17.5000	1	272
2020-03-18T18:00:11	86.659800	12.048700	1006	-17.6250	1	284
2020-03-18T20:00:12	86.649573	12.095913	1006	-17.6250	1	288
2020-03-18T22:00:12	86.638053	12.171828	1006	-17.6875	1	305
2020-03-19T00:00:12	86.625946	12.264898	1005	-17.6875	1	288
2020-03-19T02:00:12	86.612933	12.406923	1003	-17.7500	1	298
2020-03-19T04:00:12	86.598920	12.584763	1001	-17.7500	1	303
2020-03-19T06:00:12	86.582960	12.770205	1000	-17.6875	1	305
2020-03-19T08:00:11	86.566346	12.940670	998	-17.7500	1	287
2020-03-19T10:00:12	86.549320	13.091705	997	-17.7500	1	294
2020-03-19T12:00:12	86.532133	13.232893	996	-17.8125	1	285
2020-03-19T14:00:12	86.513986	13.382126	995	-17.3750	1	297
2020-03-19T16:00:12	86.495120	13.552206	994	-17.6250	1	287
2020-03-19T18:00:12	86.475600	13.729261	993	-17.6875	1	268
2020-03-19T20:00:12	86.455626	13.896908	993	-17.5625	1	301
2020-03-19T22:00:11	86.436440	14.058276	991	-17.6250	1	291
2020-03-20T00:00:12	86.418146	14.200108	991	-17.5625	1	275
2020-03-20T02:00:12	86.400840	14.332371	990	-17.5000	1	306
2020-03-20T04:00:12	86.384066	14.454195	990	-17.4375	1	302
2020-03-20T06:00:12	86.367106	14.553826	991	-17.4375	1	298
2020-03-20T08:00:12	86.351040	14.634191	991	-17.3750	1	296
2020-03-20T10:00:12	86.336160	14.690135	992	-17.3750	1	281
2020-03-20T12:00:11	86.323133	14.721495	994	-17.2500	1	285
